survey_year,awardee_id,vaccine_type_code,vaccine_type,vaccine_patient_type,doses_ordered,doses_wasted,reported_loss_pct,calculated_loss_pct,reported_minus_calculated_pct,included_in_standard_analysis,synthetic_data_notice
2024,SYN-AWD-005,mpox,Mpox,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-005,rsv_maternal,RSV Maternal,VFC pediatric doses only,4370,217,4.978,4.966,0.012,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-005,covid,COVID-19,VFC pediatric doses only,15816,2029,13.023,12.829,0.194,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-005,influenza,Influenza,VFC pediatric doses only,25278,2511,9.705,9.934,-0.229,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dtap,DTaP,All publicly funded doses,16500,338,2.176,2.048,0.128,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dtap_ipv,DTaP-IPV,All publicly funded doses,7008,218,2.919,3.111,-0.192,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,7549,252,3.519,3.338,0.181,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,3136,79,2.637,2.519,0.118,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,hepa_pediatric,HepA Pediatric,All publicly funded doses,19082,439,2.105,2.301,-0.196,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,hepa_hepb,HepA-HepB,All publicly funded doses,2334,145,6.289,6.213,0.076,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,hepb_pediatric,HepB Pediatric,All publicly funded doses,17729,649,3.856,3.661,0.195,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,hib,Hib,All publicly funded doses,16883,547,3.431,3.24,0.191,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,hpv,HPV,All publicly funded doses,21431,461,2.27,2.151,0.119,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,mmr,MMR,All publicly funded doses,16164,689,4.174,4.263,-0.088,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,pcv,PCV,All publicly funded doses,24155,794,3.36,3.287,0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,ppv23,PPSV23,All publicly funded doses,2922,84,3.133,2.875,0.258,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,polio,Polio,All publicly funded doses,16847,276,,1.638,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,rota,Rotavirus,All publicly funded doses,14370,445,3.002,3.097,-0.095,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,td,Td,All publicly funded doses,3085,119,3.875,3.857,0.017,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,tdap,Tdap,All publicly funded doses,19861,629,3.095,3.167,-0.072,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,varicella,Varicella,All publicly funded doses,15900,466,2.995,2.931,0.064,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,mmrv,MMRV,All publicly funded doses,3406,117,3.361,3.435,-0.074,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,menb,MenB,All publicly funded doses,7623,283,3.694,3.712,-0.018,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dengue,Dengue,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,4730,142,2.944,3.002,-0.058,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,menabcwy,MenABCWY,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,menacwy,MenACWY,All publicly funded doses,15720,659,4.271,4.192,0.079,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,nirsevimab,Nirsevimab,All publicly funded doses,9929,457,4.794,4.603,0.192,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,rsv_maternal,RSV Maternal,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,covid,COVID-19,All publicly funded doses,15984,2649,16.554,16.573,-0.019,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-006,influenza,Influenza,All publicly funded doses,37410,2996,8.003,8.009,-0.005,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dtap,DTaP,VFC pediatric doses only,12577,395,,3.141,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dtap_ipv,DTaP-IPV,VFC pediatric doses only,2768,56,2.058,2.023,0.035,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,4694,134,2.828,2.855,-0.026,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,1704,47,2.846,2.758,0.088,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,8939,262,2.536,2.931,-0.395,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,hepa_hepb,HepA-HepB,VFC pediatric doses only,935,46,5.012,4.92,0.093,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,9235,232,2.362,2.512,-0.15,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,hib,Hib,VFC pediatric doses only,8622,328,,3.804,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,hpv,HPV,VFC pediatric doses only,12724,360,2.622,2.829,-0.208,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,mmr,MMR,VFC pediatric doses only,7930,256,3.291,3.228,0.063,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,pcv,PCV,VFC pediatric doses only,10896,317,2.716,2.909,-0.193,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,ppv23,PPSV23,VFC pediatric doses only,1419,57,3.901,4.017,-0.116,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,polio,Polio,VFC pediatric doses only,8757,254,2.915,2.901,0.015,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,rota,Rotavirus,VFC pediatric doses only,6334,175,2.583,2.763,-0.18,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,td,Td,VFC pediatric doses only,1114,49,4.264,4.399,-0.134,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,tdap,Tdap,VFC pediatric doses only,8745,245,3.175,2.802,0.373,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,varicella,Varicella,VFC pediatric doses only,6702,342,4.884,5.103,-0.219,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,mmrv,MMRV,VFC pediatric doses only,2254,95,4.419,4.215,0.204,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,menb,MenB,VFC pediatric doses only,4524,83,1.598,1.835,-0.237,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dengue,Dengue,VFC pediatric doses only,354,26,7.393,7.345,0.049,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,VFC pediatric doses only,2197,80,3.658,3.641,0.017,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,menabcwy,MenABCWY,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,menacwy,MenACWY,VFC pediatric doses only,8419,159,1.899,1.889,0.01,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,nirsevimab,Nirsevimab,VFC pediatric doses only,5412,347,,6.412,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,mpox,Mpox,VFC pediatric doses only,228,18,7.842,7.895,-0.053,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,rsv_maternal,RSV Maternal,VFC pediatric doses only,2373,126,5.539,5.31,0.229,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,covid,COVID-19,VFC pediatric doses only,7964,514,6.571,6.454,0.117,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-007,influenza,Influenza,VFC pediatric doses only,16666,1840,11.233,11.04,0.193,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dtap,DTaP,All publicly funded doses,6076,120,1.758,1.975,-0.217,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dtap_ipv,DTaP-IPV,All publicly funded doses,1650,34,2.17,2.061,0.109,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,2305,75,3.379,3.254,0.125,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,946,29,2.676,3.066,-0.389,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,hepa_pediatric,HepA Pediatric,All publicly funded doses,4200,101,2.596,2.405,0.191,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,hepa_hepb,HepA-HepB,All publicly funded doses,537,42,7.92,7.821,0.099,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,hepb_pediatric,HepB Pediatric,All publicly funded doses,5686,204,3.417,3.588,-0.171,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,hib,Hib,All publicly funded doses,3486,78,2.199,2.238,-0.038,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,hpv,HPV,All publicly funded doses,6086,147,2.533,2.415,0.117,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,mmr,MMR,All publicly funded doses,4095,161,4.18,3.932,0.249,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,pcv,PCV,All publicly funded doses,5334,83,1.353,1.556,-0.203,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,ppv23,PPSV23,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,polio,Polio,All publicly funded doses,4458,122,3.135,2.737,0.399,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,rota,Rotavirus,All publicly funded doses,3849,108,2.897,2.806,0.091,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,td,Td,All publicly funded doses,603,18,2.882,2.985,-0.103,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,tdap,Tdap,All publicly funded doses,3691,108,2.619,2.926,-0.307,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,varicella,Varicella,All publicly funded doses,4762,107,2.027,2.247,-0.22,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,mmrv,MMRV,All publicly funded doses,1014,33,3.158,3.254,-0.096,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,menb,MenB,All publicly funded doses,2418,66,2.775,2.73,0.045,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dengue,Dengue,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,1481,52,3.775,3.511,0.263,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,menabcwy,MenABCWY,All publicly funded doses,449,23,4.837,5.122,-0.285,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,menacwy,MenACWY,All publicly funded doses,6200,136,,2.194,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,nirsevimab,Nirsevimab,All publicly funded doses,2590,207,7.92,7.992,-0.073,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,rsv_maternal,RSV Maternal,All publicly funded doses,1798,81,4.82,4.505,0.315,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,covid,COVID-19,All publicly funded doses,3901,389,10.086,9.972,0.114,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-008,influenza,Influenza,All publicly funded doses,7592,565,7.74,7.442,0.298,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dtap,DTaP,All publicly funded doses,28928,729,2.393,2.52,-0.127,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dtap_ipv,DTaP-IPV,All publicly funded doses,7825,175,2.344,2.236,0.108,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dtap_hepb_ipv,DTaP-HepB-IPV,All publicly funded doses,11135,274,2.408,2.461,-0.053,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dtap_ipv_hib,DTaP-IPV-Hib,All publicly funded doses,4524,242,5.523,5.349,0.174,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,hepa_pediatric,HepA Pediatric,All publicly funded doses,23036,589,2.623,2.557,0.066,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,hepa_hepb,HepA-HepB,All publicly funded doses,3350,141,4.67,4.209,0.461,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,hepb_pediatric,HepB Pediatric,All publicly funded doses,32151,995,3.183,3.095,0.088,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,hib,Hib,All publicly funded doses,19414,597,2.818,3.075,-0.257,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,hpv,HPV,All publicly funded doses,28342,754,2.46,2.66,-0.2,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,mmr,MMR,All publicly funded doses,18777,698,3.646,3.717,-0.072,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,pcv,PCV,All publicly funded doses,27375,1064,4.061,3.887,0.174,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,ppv23,PPSV23,All publicly funded doses,3727,100,2.551,2.683,-0.132,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,polio,Polio,All publicly funded doses,21184,485,2.432,2.289,0.143,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,rota,Rotavirus,All publicly funded doses,16102,1036,6.071,6.434,-0.363,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,td,Td,All publicly funded doses,2818,113,3.765,4.01,-0.245,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,tdap,Tdap,All publicly funded doses,29804,545,2.084,1.829,0.255,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,varicella,Varicella,All publicly funded doses,23041,920,3.863,3.993,-0.129,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,mmrv,MMRV,All publicly funded doses,5170,143,2.75,2.766,-0.016,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,menb,MenB,All publicly funded doses,8984,470,5.176,5.232,-0.055,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dengue,Dengue,All publicly funded doses,1009,65,6.543,6.442,0.1,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,dtap_ipv_hib_hepb,DTaP-IPV-Hib-HepB,All publicly funded doses,6709,339,5.288,5.053,0.235,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,menabcwy,MenABCWY,All publicly funded doses,2269,193,8.455,8.506,-0.051,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,menacwy,MenACWY,All publicly funded doses,18185,588,3.13,3.233,-0.104,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,nirsevimab,Nirsevimab,All publicly funded doses,11982,654,5.565,5.458,0.107,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,mpox,Mpox,All publicly funded doses,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,rsv_maternal,RSV Maternal,All publicly funded doses,6784,267,4.076,3.936,0.14,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,covid,COVID-19,All publicly funded doses,20734,1931,9.316,9.313,0.003,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-009,influenza,Influenza,All publicly funded doses,48193,3761,8.055,7.804,0.251,0,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,dtap,DTaP,VFC pediatric doses only,11850,278,2.589,2.346,0.243,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,dtap_ipv,DTaP-IPV,VFC pediatric doses only,3496,112,3.284,3.204,0.08,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,dtap_hepb_ipv,DTaP-HepB-IPV,VFC pediatric doses only,5631,206,3.713,3.658,0.054,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,dtap_ipv_hib,DTaP-IPV-Hib,VFC pediatric doses only,2290,94,4.087,4.105,-0.018,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,hepa_pediatric,HepA Pediatric,VFC pediatric doses only,12982,309,2.192,2.38,-0.188,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,hepa_hepb,HepA-HepB,VFC pediatric doses only,0,0,,,,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,hepb_pediatric,HepB Pediatric,VFC pediatric doses only,11008,254,2.445,2.307,0.138,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,hib,Hib,VFC pediatric doses only,9823,240,2.429,2.443,-0.015,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,hpv,HPV,VFC pediatric doses only,14903,162,1.019,1.087,-0.068,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,mmr,MMR,VFC pediatric doses only,13661,565,4.011,4.136,-0.125,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,pcv,PCV,VFC pediatric doses only,14431,410,2.993,2.841,0.152,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,ppv23,PPSV23,VFC pediatric doses only,1661,56,3.692,3.371,0.32,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,polio,Polio,VFC pediatric doses only,9731,193,1.841,1.983,-0.142,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,rota,Rotavirus,VFC pediatric doses only,9836,264,2.66,2.684,-0.024,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,td,Td,VFC pediatric doses only,1648,59,3.401,3.58,-0.179,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,tdap,Tdap,VFC pediatric doses only,12437,405,3.121,3.256,-0.135,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,varicella,Varicella,VFC pediatric doses only,11055,363,3.023,3.284,-0.261,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,mmrv,MMRV,VFC pediatric doses only,2618,126,4.821,4.813,0.008,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,menb,MenB,VFC pediatric doses only,6178,220,3.636,3.561,0.075,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
2024,SYN-AWD-010,dengue,Dengue,VFC pediatric doses only,599,62,10.407,10.351,0.056,1,SYNTHETIC_PORTFOLIO_DATA_NOT_REAL_CDC_OR_AWARDEE_DATA
